"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"400C100US16075","Cherryville, NC Urban Cluster (2010)","6544","260","5616","394","540","186","17","24","18","19","0","17","210","180","143","123","0","17","143","123"
"400C100US16102","Chesapeake Beach, MD Urban Cluster (2010)","24570","1107","21367","1046","1666","341","0","22","495","221","0","22","82","90","960","261","2","4","958","261"
"400C100US16140","Chesnee, SC Urban Cluster (2010)","2280","332","1821","319","246","88","0","12","76","129","0","12","98","90","39","37","0","12","39","37"
"400C100US16156","Chester, IL Urban Cluster (2010)","8441","95","5863","278","2526","269","0","15","15","18","0","15","0","15","37","43","0","15","37","43"
"400C100US16171","Chester, NY Urban Cluster (2010)","5612","304","3913","559","630","256","45","57","391","242","0","16","443","309","190","97","36","54","154","87"
"400C100US16183","Chester, SC Urban Cluster (2010)","8678","462","2802","344","5720","466","0","17","35","31","0","17","0","17","121","85","0","17","121","85"
"400C100US16210","Chestertown, MD Urban Cluster (2010)","7029","339","5691","406","1126","302","0","17","172","62","0","17","2","5","38","35","0","17","38","35"
"400C100US16223","Chetek, WI Urban Cluster (2010)","2783","262","2710","255","25","43","31","34","17","13","0","9","0","9","0","9","0","9","0","9"
"400C100US16237","Cheyenne, WY Urbanized Area (2010)","76476","793","66483","945","2269","351","816","219","1054","256","171","152","2817","644","2866","557","615","225","2251","492"
"400C100US16264","Chicago, IL--IN Urbanized Area (2010)","8688864","2840","5535165","12031","1566487","3470","22083","1766","586253","2367","3009","339","753730","11702","222137","5190","57438","3173","164699","4076"
"400C100US16291","Chickasha, OK Urban Cluster (2010)","16075","139","13138","322","942","141","566","201","100","75","0","15","127","93","1202","238","113","72","1089","228"
"400C100US16318","Chico, CA Urbanized Area (2010)","102626","1096","84707","1399","1924","346","818","309","4601","634","189","115","4882","616","5505","675","900","284","4605","585"
"400C100US16372","Childress, TX Urban Cluster (2010)","4747","337","4080","329","115","125","68","51","85","83","242","275","112","83","45","53","0","13","45","53"
"400C100US16426","Chillicothe, MO Urban Cluster (2010)","9177","185","8372","197","411","67","83","16","59","21","25","31","56","70","171","75","0","15","171","75"
"400C100US16453","Chillicothe, OH Urban Cluster (2010)","32663","673","27009","676","3524","282","5","11","181","90","18","23","272","163","1654","329","157","130","1497","300"
"400C100US16480","Chilton, WI Urban Cluster (2010)","3517","203","3480","208","15","26","18","20","0","9","0","9","0","9","4","8","0","9","4","8"
"400C100US16534","Chinle, AZ Urban Cluster (2010)","4312","546","232","81","15","19","3745","530","0","12","0","12","12","21","308","255","42","63","266","241"
"400C100US16561","Chino Valley, AZ Urban Cluster (2010)","10896","992","9733","1027","0","19","90","126","184","171","0","19","683","380","206","116","21","36","185","109"
"400C100US16588","Chipley, FL Urban Cluster (2010)","3704","284","2364","301","1195","245","33","46","0","13","12","19","0","13","100","85","0","13","100","85"
"400C100US16615","Chisholm, MN Urban Cluster (2010)","4659","229","4580","238","21","33","32","45","0","9","0","9","0","9","26","29","0","9","26","29"
"400C100US16642","Chittenango, NY Urban Cluster (2010)","4833","147","4731","173","52","81","0","11","12","15","0","11","0","11","38","32","0","11","38","32"
"400C100US16696","Chowchilla, CA Urban Cluster (2010)","12074","495","9686","686","278","274","264","186","230","133","55","66","1109","481","452","259","150","154","302","179"
"400C100US16777","Christopher, IL Urban Cluster (2010)","4114","240","4074","242","13","21","0","11","4","7","0","11","0","11","23","15","0","11","23","15"
"400C100US16831","Church Point, LA Urban Cluster (2010)","4679","394","3246","335","1371","382","0","12","0","12","0","12","0","12","62","79","0","12","62","79"
"400C100US16858","Churchville, NY Urban Cluster (2010)","3280","357","3173","359","4","8","6","13","20","24","0","11","18","28","59","39","5","9","54","37"
"400C100US16885","Cincinnati, OH--KY--IN Urbanized Area (2010)","1656015","2738","1297180","3494","252998","1930","2234","537","45586","1039","1037","214","15922","1568","41058","2150","2091","575","38967","2184"
"400C100US16912","Circleville, OH Urban Cluster (2010)","15443","363","14629","420","353","122","28","30","105","116","0","18","78","58","250","147","89","110","161","87"
"400C100US16939","Cisco, TX Urban Cluster (2010)","3561","167","2955","358","166","124","31","50","7","18","0","13","399","306","3","7","0","13","3","7"
"400C100US17047","Clanton, AL Urban Cluster (2010)","5641","680","3552","669","1488","288","10","19","164","116","0","16","290","423","137","104","0","16","137","104"
"400C100US17074","Clare, MI Urban Cluster (2010)","5180","304","5014","313","52","32","31","26","0","14","0","14","14","16","69","58","14","23","55","47"
"400C100US17101","Claremont, NH Urban Cluster (2010)","9712","578","9404","578","118","115","0","16","51","46","18","28","0","16","121","82","0","16","121","82"
"400C100US17128","Claremore, OK Urban Cluster (2010)","25292","334","17787","397","420","105","3721","342","134","57","0","17","587","204","2643","286","3","7","2640","288"
"400C100US17155","Clarinda, IA Urban Cluster (2010)","5108","170","4722","197","206","81","48","63","9","12","9","15","52","48","62","53","6","8","56","52"
"400C100US17182","Clarion, IA Urban Cluster (2010)","2618","111","2235","169","1","19","0","9","0","9","0","9","303","160","79","48","13","17","66","45"
"400C100US17209","Clarion, PA Urban Cluster (2010)","9125","382","8542","399","310","75","30","20","85","60","10","16","22","24","126","66","10","17","116","63"
"400C100US17236","Clarksburg, WV Urban Cluster (2010)","43732","720","41243","707","1008","161","31","37","307","110","21","27","45","60","1077","167","33","38","1044","167"
"400C100US17263","Clarksdale, MS Urban Cluster (2010)","16578","194","2852","258","13488","254","24","27","124","16","0","20","5","7","85","82","6","11","79","82"
"400C100US17290","Clarksville, AR Urban Cluster (2010)","7266","515","6194","520","339","88","0","16","171","122","16","16","350","187","196","97","25","23","171","95"
"400C100US17317","Clarksville, TN--KY Urbanized Area (2010)","171564","1409","116064","1734","38016","1168","1309","271","4087","433","994","165","2842","581","8252","809","490","200","7762","754"
"400C100US17344","Clarksville, TX Urban Cluster (2010)","3137","111","1696","207","1389","208","21","38","0","13","0","13","0","13","31","32","0","13","31","32"
"400C100US17371","Claxton, GA Urban Cluster (2010)","3720","404","1812","250","1600","231","1","2","82","24","0","13","195","184","30","37","1","2","29","37"
"400C100US17398","Clay Center, KS Urban Cluster (2010)","4127","15","3996","63","44","41","0","10","38","49","0","10","16","29","33","32","0","10","33","32"
"400C100US17420","Clayton, GA Urban Cluster (2010)","3027","376","2452","343","235","105","71","99","4","7","0","13","221","163","44","63","14","23","30","57"
"400C100US17452","Clearfield, PA Urban Cluster (2010)","11107","390","10815","399","44","39","39","28","147","107","0","16","0","16","62","36","0","16","62","36"
"400C100US17479","Clearlake, CA Urban Cluster (2010)","15952","448","11195","638","806","238","363","128","19","24","0","19","3005","604","564","226","64","67","500","219"
"400C100US17506","Clear Lake, IA Urban Cluster (2010)","7910","248","7493","283","58","75","34","35","147","143","0","13","78","78","100","96","10","18","90","93"
"400C100US17514","Clearlake Riviera, CA Urban Cluster (2010)","3099","578","2202","405","145","169","33","43","0","12","0","12","606","401","113","106","0","12","113","106"
"400C100US17524","Clearwood, WA Urban Cluster (2010)","2342","287","2044","297","32","33","0","12","44","44","0","12","22","31","200","130","0","12","200","130"
"400C100US17533","Cleburne, TX Urban Cluster (2010)","35015","670","31000","835","1643","352","256","178","483","198","515","89","562","230","556","245","72","61","484","232"
"400C100US17560","Cle Elum, WA Urban Cluster (2010)","4253","503","3907","476","0","12","4","6","9","16","0","12","196","141","137","90","0","12","137","90"
"400C100US17625","Cleveland, GA Urban Cluster (2010)","4675","428","4322","459","274","220","41","72","16","29","0","13","0","13","22","29","0","13","22","29"
"400C100US17641","Cleveland, MS Urban Cluster (2010)","16083","497","6525","427","8920","506","34","41","215","96","0","20","342","226","47","44","0","20","47","44"
"400C100US17668","Cleveland, OH Urbanized Area (2010)","1765779","1700","1253256","2433","395118","1940","3892","572","45739","983","327","90","21367","1289","46080","1724","5024","721","41056","1759"
"400C100US17695","Cleveland, OK Urban Cluster (2010)","3052","73","2448","119","35","29","282","75","53","38","0","9","0","9","234","76","0","9","234","76"
"400C100US17722","Cleveland, TN Urbanized Area (2010)","69929","1164","62025","1196","4752","321","63","56","1094","118","32","40","987","344","976","296","119","89","857","277"
"400C100US17749","Cleveland, TX Urban Cluster (2010)","10446","780","7072","816","1766","352","0","21","18","32","0","21","1379","536","211","186","0","21","211","186"
"400C100US17776","Clewiston, FL Urban Cluster (2010)","13070","838","8852","887","3174","470","0","21","299","67","0","21","458","265","287","251","116","121","171","223"
"400C100US17803","Clifton, AZ Urban Cluster (2010)","5082","272","4427","276","183","4","342","77","28","38","0","17","79","52","23","25","12","18","11","18"
"400C100US17830","Clifton, TX Urban Cluster (2010)","3316","53","2904","163","126","69","0","13","25","29","0","13","110","120","151","103","8","12","143","103"
"400C100US17857","Clifton Forge, VA Urban Cluster (2010)","4803","212","3938","216","625","87","1","3","6","13","0","12","59","58","174","91","25","41","149","92"
"400C100US17870","Clifton Springs, NY Urban Cluster (2010)","6891","349","6692","355","115","127","9","13","0","16","0","16","0","16","75","45","0","16","75","45"
"400C100US17884","Clinton, IL Urban Cluster (2010)","8301","200","7410","352","76","38","0","15","19","19","0","15","179","115","617","227","0","15","617","227"
"400C100US17911","Clinton, IN Urban Cluster (2010)","6041","170","5955","196","41","56","0","16","15","22","0","16","30","53","0","16","0","16","0","16"
"400C100US17938","Clinton, IA--IL Urban Cluster (2010)","30697","460","28240","473","1205","167","73","50","203","57","0","24","154","121","822","185","0","24","822","185"
"400C100US17965","Clinton, MO Urban Cluster (2010)","8684","309","8230","328","148","64","118","64","20","25","0","15","52","84","116","73","0","15","116","73"
"400C100US17992","Clinton, NC Urban Cluster (2010)","9480","265","4706","362","3883","391","120","65","98","71","16","22","313","183","344","106","54","54","290","97"
"400C100US18019","Clinton, OK Urban Cluster (2010)","8325","580","6049","674","404","141","246","145","164","118","11","18","501","297","950","332","83","87","867","325"
"400C100US18046","Clinton, SC Urban Cluster (2010)","11739","540","7779","576","3694","469","0","19","100","48","14","24","29","38","123","65","53","54","70","39"
"400C100US18100","Clintonville, WI Urban Cluster (2010)","4230","206","3947","246","2","5","91","95","0","9","0","9","105","128","85","86","0","9","85","86"
"400C100US18127","Cloquet, MN Urban Cluster (2010)","12947","375","11644","387","179","106","590","261","44","37","0","14","42","53","448","184","45","57","403","190"
"400C100US18154","Clover, SC Urban Cluster (2010)","7207","423","5386","434","1059","293","122","115","277","315","0","17","138","125","225","161","0","17","225","161"
"400C100US18181","Cloverdale, CA Urban Cluster (2010)","9253","265","6935","640","92","64","486","325","256","272","0","17","1104","671","380","229","152","170","228","144"
"400C100US18208","Clovis, NM Urban Cluster (2010)","42987","482","28232","1097","2817","333","307","106","744","116","99","94","8865","1060","1923","465","764","294","1159","335"
"400C100US18235","Clyde, OH Urban Cluster (2010)","5942","324","5725","317","5","11","20","26","0","16","0","16","119","115","73","74","0","16","73","74"
"400C100US18262","Clyde, TX Urban Cluster (2010)","3669","135","3395","196","102","110","0","13","12","17","0","13","88","101","72","89","0","13","72","89"
"400C100US18289","Coalinga, CA Urban Cluster (2010)","13376","289","8273","746","529","291","133","101","266","134","0","19","3604","626","571","203","126","80","445","188"
"400C100US18316","Coamo, PR Urban Cluster (2010)","37819","1160","25360","1310","7329","965","25","41","0","29","0","29","4904","684","201","202","23","16","178","201"
"400C100US18343","Cobleskill, NY Urban Cluster (2010)","5383","311","4816","317","367","73","49","22","13","16","10","14","18","13","110","50","6","10","104","49"
"400C100US18370","Cochran, GA Urban Cluster (2010)","6394","404","3197","331","3062","220","10","15","12","21","0","18","0","18","113","102","67","82","46","68"
"400C100US18383","Coco--Salinas, PR Urban Cluster (2010)","22244","1099","11398","904","6831","970","21","33","112","129","0","25","3499","795","383","284","29","34","354","281"
"400C100US18397","Cody, WY Urban Cluster (2010)","9732","81","8956","313","116","99","177","239","64","78","0","17","88","120","331","127","27","35","304","124"
"400C100US18424","Coeburn, VA Urban Cluster (2010)","3016","491","2996","485","7","9","0","12","0","12","0","12","0","12","13","22","0","12","13","22"
"400C100US18451","Coeur d'Alene, ID Urbanized Area (2010)","106525","921","100086","1084","545","188","1027","338","863","176","117","78","584","347","3303","504","152","83","3151","502"
"400C100US18478","Coffeyville, KS--OK Urban Cluster (2010)","10391","216","8034","401","958","217","513","152","119","101","4","6","256","346","507","140","5","6","502","140"
"400C100US18505","Cokato, MN Urban Cluster (2010)","4369","169","4016","268","10","12","14","29","16","20","6","9","130","158","177","70","18","28","159","66"
"400C100US18532","Colby, KS Urban Cluster (2010)","5409","239","5027","248","123","77","69","74","31","21","4","8","74","68","81","60","45","53","36","25"
"400C100US18559","Colchester, CT Urban Cluster (2010)","9397","648","8607","648","147","89","29","31","323","305","0","17","0","17","291","163","51","64","240","138"
